transaction_id,client_id,portfolio_id,transaction_date,transaction_type,amount_usd,original_currency,fx_rate_applied,asset_class,fee_amount_usd,fee_type,rm_id,notes
2627,51,77,2025-01-09,FX-Conversion,-34835.48,IDR,15489.571581,Equities,,,Isabella Cruz,
2628,51,77,2025-02-07,Dividend,282267.57,IDR,16020.699262,Fixed Income,,,Isabella Cruz,
2629,51,77,2025-06-02,Dividend,76193.64,IDR,15613.432223,Structured Products,,,Isabella Cruz,
2630,51,77,2024-11-27,Inflow,1937061.49,IDR,15670.780297,Fixed Income,,,Isabella Cruz,
2631,51,77,2025-03-10,Interest,106127.44,IDR,15853.035042,Structured Products,,,Isabella Cruz,
2632,51,77,2025-05-14,Outflow,-2316313.47,IDR,15937.086952,Equities,,,Isabella Cruz,
2633,51,77,2025-11-19,Inflow,1732396.02,IDR,16218.919632,Cash,,,Isabella Cruz,
2634,51,77,2025-06-08,Outflow,-2726414.34,IDR,16229.517386,Alternatives,,,Isabella Cruz,
2635,51,77,2025-11-25,Dividend,85822.21,IDR,16172.821765,Private Credit,,,Isabella Cruz,
2636,51,77,2025-09-25,Inflow,1061903.89,IDR,15392.248587,Structured Products,,,Isabella Cruz,
2637,51,77,2024-08-28,Outflow,-4225218.75,IDR,15770.148441,Private Credit,,,Isabella Cruz,
2638,51,77,2025-12-24,Rebalance,-77497.38,IDR,15790.830468,Private Credit,,,Isabella Cruz,
2639,51,77,2025-06-02,Inflow,5539932.51,IDR,15817.959778,Structured Products,,,Isabella Cruz,
2640,51,77,2024-11-13,Inflow,4419340.62,IDR,15419.431475,Private Credit,,,Isabella Cruz,
2641,51,77,2025-07-11,Outflow,-4048704.01,IDR,15845.484543,Private Credit,,,Isabella Cruz,
2642,51,77,2024-12-27,Inflow,1590004.22,IDR,15851.391097,Equities,,,Isabella Cruz,
2643,51,77,2025-10-22,Fee,-105113.93,IDR,15657.14865,Structured Products,105113.93,Transaction Fee,Isabella Cruz,
2644,51,77,2025-02-03,Dividend,223631.33,IDR,15678.838857,Private Credit,,,Isabella Cruz,
2645,51,77,2025-12-11,Outflow,-3003588.57,IDR,15699.839787,Fixed Income,,,Isabella Cruz,
2646,51,77,2024-09-03,Interest,105848.45,IDR,15589.667419,Equities,,,Isabella Cruz,
2647,51,77,2025-05-08,Inflow,3796271.87,IDR,16098.309746,Cash,,,Isabella Cruz,
2648,51,77,2025-05-27,Inflow,2063512.53,IDR,16152.490315,Equities,,,Isabella Cruz,
2649,51,77,2025-02-03,Rebalance,79707.95,IDR,16148.477675,Structured Products,,,Isabella Cruz,
2650,51,77,2024-07-26,Interest,193711.39,IDR,16064.701047,Private Credit,,,Isabella Cruz,
2651,51,77,2025-06-24,Dividend,129452.79,IDR,15779.114365,Equities,,,Isabella Cruz,
2652,51,77,2025-12-08,Inflow,4828559.82,IDR,16190.248412,Structured Products,,,Isabella Cruz,
2653,51,78,2023-06-10,FX-Conversion,-57916.58,IDR,15888.623746,Equities,,,Isabella Cruz,
2654,51,78,2021-08-18,Dividend,89367.16,IDR,15371.898807,Equities,,,Isabella Cruz,
2655,51,78,2021-12-15,Dividend,103401.8,IDR,15437.939095,Equities,,,Isabella Cruz,
2656,51,78,2024-12-16,Rebalance,-17977.7,IDR,16039.521542,Cash,,,Isabella Cruz,
2657,51,78,2021-11-21,Inflow,4372421.94,IDR,15964.418947,Structured Products,,,Isabella Cruz,
2658,51,78,2021-10-04,Inflow,635598.3,IDR,16191.794445,Cash,,,Isabella Cruz,
2659,51,78,2021-05-05,Inflow,228849.4,IDR,15454.915461,Private Credit,,,Isabella Cruz,
2660,51,78,2023-01-12,Dividend,228391.14,IDR,16209.917486,Structured Products,,,Isabella Cruz,
2661,51,78,2022-03-21,Rebalance,45936.19,IDR,15361.097828,Private Credit,,,Isabella Cruz,
2662,51,78,2024-04-25,Inflow,1940139.44,IDR,15834.268739,Cash,,,Isabella Cruz,
2663,51,78,2024-10-23,Inflow,4963568.15,IDR,16095.07374,Private Credit,,,Isabella Cruz,
2664,51,78,2025-06-18,Fee,-93087.39,IDR,15492.978032,Fixed Income,93087.39,Advisory Fee,Isabella Cruz,
2665,51,78,2021-08-12,Outflow,-3105117.1,IDR,15918.830277,Structured Products,,,Isabella Cruz,
2666,51,78,2021-11-23,Rebalance,15285.91,IDR,15635.65403,Equities,,,Isabella Cruz,
2667,51,78,2021-11-11,Inflow,2154550.94,IDR,15342.224924,Alternatives,,,Isabella Cruz,
2668,51,78,2025-09-21,Fee,-100084.72,IDR,16010.052346,Private Credit,100084.72,Advisory Fee,Isabella Cruz,
2669,51,78,2025-10-25,Interest,222970.84,IDR,15327.171804,Private Credit,,,Isabella Cruz,
2670,51,78,2022-04-24,Dividend,191360.79,IDR,15447.536758,Structured Products,,,Isabella Cruz,
2671,51,78,2025-01-01,Fee,-94105.27,IDR,16244.503461,Equities,94105.27,Performance Fee,Isabella Cruz,
2672,51,78,2021-10-09,Inflow,2425117.69,IDR,15666.347237,Fixed Income,,,Isabella Cruz,
2673,51,78,2022-12-09,Fee,-54297.36,IDR,15526.987954,Cash,54297.36,Performance Fee,Isabella Cruz,
2674,51,78,2021-04-05,Outflow,-4022314.51,IDR,16064.037967,Equities,,,Isabella Cruz,
2675,51,78,2021-04-02,Inflow,5262306.74,IDR,15726.49188,Cash,,,Isabella Cruz,
2676,51,78,2023-02-20,Dividend,108729.93,IDR,15795.124521,Cash,,,Isabella Cruz,
2677,51,78,2021-06-12,Inflow,394720.17,IDR,16007.461253,Structured Products,,,Isabella Cruz,
2678,51,78,2021-08-02,Fee,-30165.49,IDR,15449.22825,Structured Products,30165.49,Performance Fee,Isabella Cruz,
2679,51,78,2025-12-06,Outflow,-4277489.05,IDR,15427.473614,Private Credit,,,Isabella Cruz,
2680,51,78,2022-11-25,Outflow,-3752448.93,IDR,15974.857362,Fixed Income,,,Isabella Cruz,
2681,51,78,2024-09-15,Inflow,4030354.35,IDR,15596.612092,Private Credit,,,Isabella Cruz,
2682,51,78,2022-07-05,Inflow,3502533.96,IDR,16186.765522,Equities,,,Isabella Cruz,
2683,51,78,2023-05-20,FX-Conversion,82841.31,IDR,15932.567072,Structured Products,,,Isabella Cruz,
2684,51,78,2023-03-05,Fee,-81091.73,IDR,15745.78603,Alternatives,81091.73,Advisory Fee,Isabella Cruz,
2685,51,78,2024-11-26,Interest,140652.62,IDR,15729.061262,Alternatives,,,Isabella Cruz,
2686,51,78,2022-01-28,Rebalance,-4085.7,IDR,15426.890924,Alternatives,,,Isabella Cruz,
2687,51,78,2025-10-19,Interest,154721.97,IDR,15430.811099,Cash,,,Isabella Cruz,
2688,51,78,2024-03-21,Inflow,4517452.94,IDR,15813.445506,Equities,,,Isabella Cruz,
2689,51,78,2021-04-29,Inflow,4490953.18,IDR,15851.043497,Private Credit,,,Isabella Cruz,
2690,51,78,2021-09-02,Fee,-93009.72,IDR,15789.557027,Alternatives,93009.72,Management Fee,Isabella Cruz,
2691,51,78,2023-06-26,Fee,-29380.95,IDR,16096.094686,Structured Products,29380.95,Management Fee,Isabella Cruz,
2692,51,78,2024-11-12,Outflow,-712567.21,IDR,15354.896986,Equities,,,Isabella Cruz,
2693,51,78,2025-02-22,Inflow,3996576.64,IDR,15765.355658,Alternatives,,,Isabella Cruz,
2694,51,78,2022-03-16,Fee,-66680.08,IDR,15377.081159,Cash,66680.08,Performance Fee,Isabella Cruz,
2695,51,78,2025-02-07,Inflow,5478546.83,IDR,16096.721302,Equities,,,Isabella Cruz,
2696,51,78,2022-09-21,Outflow,-4316559.41,IDR,15792.447404,Structured Products,,,Isabella Cruz,
2697,51,78,2022-03-24,Interest,82361.73,IDR,15512.332802,Fixed Income,,,Isabella Cruz,
2698,51,78,2021-03-16,Fee,-57858.09,IDR,15749.585199,Fixed Income,57858.09,Advisory Fee,Isabella Cruz,
2699,51,78,2025-01-19,Fee,-70344.49,IDR,15440.230563,Alternatives,70344.49,Performance Fee,Isabella Cruz,
2700,51,78,2021-02-20,Outflow,-3644590.59,IDR,16062.600574,Private Credit,,,Isabella Cruz,
2701,52,79,2025-10-30,Inflow,110935.41,IDR,16120.737515,Cash,,,Priya Menon,
2702,52,79,2025-12-31,Outflow,-53384.2,IDR,15880.719534,Fixed Income,,,Priya Menon,
2703,52,79,2025-11-15,Inflow,96230.32,IDR,15776.303215,Fixed Income,,,Priya Menon,
2704,52,79,2025-09-13,Inflow,76634.31,IDR,15729.43424,Alternatives,,,Priya Menon,
2705,52,79,2025-10-18,FX-Conversion,17862.84,IDR,16041.831054,Private Credit,,,Priya Menon,
2706,52,79,2025-12-19,Inflow,88896.48,IDR,15957.876629,Cash,,,Priya Menon,
2707,52,79,2025-09-24,Rebalance,-96070.43,IDR,15947.037828,Equities,,,Priya Menon,
2708,52,79,2025-11-22,Inflow,54490.65,IDR,16003.727819,Structured Products,,,Priya Menon,
2709,52,79,2025-12-14,Dividend,4091.45,IDR,15581.539333,Private Credit,,,Priya Menon,
2710,52,79,2025-09-09,Outflow,-92766.31,IDR,15388.358325,Private Credit,,,Priya Menon,
2711,52,79,2025-12-18,Inflow,90353.43,IDR,15801.740558,Alternatives,,,Priya Menon,
2712,52,79,2025-12-21,Fee,-2026.05,IDR,16206.939455,Private Credit,2026.05,Transaction Fee,Priya Menon,
2713,52,79,2025-10-29,Interest,5756.79,IDR,15931.659753,Structured Products,,,Priya Menon,
2714,52,79,2025-11-30,Inflow,89015.64,IDR,15975.527616,Cash,,,Priya Menon,
2715,52,79,2025-12-22,Fee,-1549.62,IDR,15422.748537,Structured Products,1549.62,Advisory Fee,Priya Menon,
2716,52,79,2025-10-27,FX-Conversion,-56743.28,IDR,15597.748969,Fixed Income,,,Priya Menon,
2717,52,79,2025-09-15,Fee,-1043.98,IDR,16113.708802,Structured Products,1043.98,Performance Fee,Priya Menon,
2718,52,79,2025-12-15,Outflow,-59043.67,IDR,15979.062206,Fixed Income,,,Priya Menon,
2719,52,79,2025-11-13,Dividend,2503.45,IDR,15864.902483,Structured Products,,,Priya Menon,
2720,52,79,2025-09-23,FX-Conversion,61402.68,IDR,15389.511825,Cash,,,Priya Menon,
2721,52,79,2025-12-23,Rebalance,76685.0,IDR,16130.019212,Fixed Income,,,Priya Menon,
2722,52,79,2025-12-02,Inflow,80883.02,IDR,15814.761543,Fixed Income,,,Priya Menon,
2723,52,79,2025-12-22,Rebalance,-78861.76,IDR,15715.383338,Fixed Income,,,Priya Menon,
2724,52,79,2025-12-25,Inflow,93572.51,IDR,15924.021751,Private Credit,,,Priya Menon,
2725,52,79,2025-12-02,Dividend,5106.31,IDR,16181.03569,Equities,,,Priya Menon,
2726,52,79,2025-11-17,Rebalance,-52957.85,IDR,15974.760159,Equities,,,Priya Menon,
2727,52,79,2025-12-14,Dividend,3926.13,IDR,16164.933522,Structured Products,,,Priya Menon,
2728,52,79,2025-12-17,Fee,-2143.27,IDR,16251.258714,Fixed Income,2143.27,Management Fee,Priya Menon,
2729,52,79,2025-09-11,Dividend,3499.73,IDR,15883.089736,Structured Products,,,Priya Menon,
2730,52,79,2025-10-16,Rebalance,-93892.84,IDR,16103.690428,Structured Products,,,Priya Menon,
2731,52,79,2025-09-18,FX-Conversion,78832.72,IDR,15614.300145,Cash,,,Priya Menon,
2732,52,79,2025-09-26,Inflow,79827.05,IDR,16160.408112,Equities,,,Priya Menon,
2733,52,79,2025-10-24,Fee,-2194.91,IDR,16247.94816,Private Credit,2194.91,Transaction Fee,Priya Menon,
2734,52,79,2025-10-26,Fee,-1519.25,IDR,16095.65303,Equities,1519.25,Management Fee,Priya Menon,
2735,52,79,2025-10-12,Fee,-1406.42,IDR,15957.921661,Cash,1406.42,Transaction Fee,Priya Menon,
2736,52,79,2025-12-24,Interest,2926.7,IDR,15406.701376,Fixed Income,,,Priya Menon,
2737,52,79,2025-11-24,Fee,-1743.68,IDR,15810.331573,Private Credit,1743.68,Performance Fee,Priya Menon,
2738,52,79,2025-11-11,Dividend,2416.66,IDR,15482.751265,Structured Products,,,Priya Menon,
2739,52,79,2025-12-03,Fee,-842.43,IDR,15874.509004,Structured Products,842.43,Transaction Fee,Priya Menon,
2740,52,79,2025-12-03,Rebalance,32916.69,IDR,15373.424056,Cash,,,Priya Menon,
2741,52,79,2025-09-14,Fee,-1822.74,IDR,16183.675993,Fixed Income,1822.74,Advisory Fee,Priya Menon,
2742,52,79,2025-09-20,Interest,1683.31,IDR,15730.937872,Cash,,,Priya Menon,
2743,52,79,2025-11-11,Rebalance,-50377.7,IDR,15788.156434,Private Credit,,,Priya Menon,
2744,52,79,2025-12-04,Rebalance,10642.27,IDR,15538.475897,Private Credit,,,Priya Menon,
2745,52,79,2025-12-10,Outflow,-83400.27,IDR,15762.307043,Equities,,,Priya Menon,
2746,52,79,2025-12-20,Rebalance,34005.7,IDR,15703.453954,Private Credit,,,Priya Menon,
2747,52,79,2025-10-16,Dividend,5462.05,IDR,15991.506458,Structured Products,,,Priya Menon,
2748,52,79,2025-10-15,Interest,2942.86,IDR,15561.724866,Cash,,,Priya Menon,
2749,52,79,2025-10-12,Rebalance,-94875.79,IDR,15755.500659,Cash,,,Priya Menon,
2750,52,79,2025-10-18,Inflow,50767.68,IDR,15857.66982,Cash,,,Priya Menon,
2751,53,80,2025-10-25,Inflow,116311.07,CNY,7.128428,Alternatives,,,Priya Menon,
2752,53,80,2025-11-25,Fee,-2169.27,CNY,7.2411,Structured Products,2169.27,Management Fee,Priya Menon,
2753,53,80,2025-11-18,FX-Conversion,-46816.36,CNY,7.196617,Fixed Income,,,Priya Menon,
2754,53,80,2025-12-04,Fee,-922.93,CNY,7.082512,Structured Products,922.93,Transaction Fee,Priya Menon,
2755,53,80,2025-10-09,Outflow,-130697.8,CNY,7.349858,Fixed Income,,,Priya Menon,
2756,53,80,2025-11-01,Dividend,4436.35,CNY,7.293535,Equities,,,Priya Menon,
2757,53,80,2025-09-14,Inflow,74518.26,CNY,7.38322,Equities,,,Priya Menon,
2758,53,80,2025-11-20,Rebalance,-50342.97,CNY,7.310017,Private Credit,,,Priya Menon,
2759,53,80,2025-11-21,Dividend,8207.16,CNY,7.402089,Fixed Income,,,Priya Menon,
2760,53,80,2025-12-06,Fee,-1347.53,CNY,7.411346,Fixed Income,1347.53,Transaction Fee,Priya Menon,
2761,53,80,2025-10-19,Inflow,55006.61,CNY,7.13336,Fixed Income,,,Priya Menon,
2762,53,80,2025-11-16,Fee,-1641.12,CNY,7.418108,Cash,1641.12,Management Fee,Priya Menon,
2763,53,80,2025-10-22,Rebalance,50095.29,CNY,7.238085,Alternatives,,,Priya Menon,
2764,53,80,2025-10-09,Inflow,99038.14,CNY,7.305284,Equities,,,Priya Menon,
2765,53,80,2025-12-26,Inflow,81280.68,CNY,7.364976,Alternatives,,,Priya Menon,
2766,53,80,2025-10-29,Fee,-1980.29,CNY,7.412272,Equities,1980.29,Transaction Fee,Priya Menon,
2767,53,80,2025-12-10,Inflow,64494.44,CNY,7.135176,Structured Products,,,Priya Menon,
2768,53,80,2025-11-13,Fee,-2375.77,CNY,7.39912,Structured Products,2375.77,Management Fee,Priya Menon,
2769,54,81,2025-11-16,Inflow,1175040.95,SGD,1.321578,Alternatives,,,Ahmad Rizal,
2770,54,81,2025-11-07,Interest,588352.84,SGD,1.367315,Equities,,,Ahmad Rizal,
2771,54,81,2025-12-04,Inflow,8903860.06,SGD,1.375954,Cash,,,Ahmad Rizal,
2772,54,81,2025-11-14,Fee,-185421.44,SGD,1.35599,Private Credit,185421.44,Performance Fee,Ahmad Rizal,
2773,54,81,2025-11-23,Outflow,-6256741.21,SGD,1.324854,Structured Products,,,Ahmad Rizal,
2774,54,81,2025-11-04,Outflow,-7828180.0,SGD,1.369485,Alternatives,,,Ahmad Rizal,
2775,54,81,2025-09-19,Outflow,-11105830.98,SGD,1.364408,Alternatives,,,Ahmad Rizal,
2776,54,81,2025-07-10,Inflow,1954297.95,SGD,1.347968,Structured Products,,,Ahmad Rizal,
2777,54,81,2025-08-13,Inflow,11086356.93,SGD,1.379773,Private Credit,,,Ahmad Rizal,
2778,54,81,2025-08-30,Dividend,646138.37,SGD,1.303377,Cash,,,Ahmad Rizal,
2779,54,81,2025-07-27,Inflow,6019768.65,SGD,1.358347,Equities,,,Ahmad Rizal,
2780,54,81,2025-08-25,Interest,568744.12,SGD,1.344441,Structured Products,,,Ahmad Rizal,
2781,54,81,2025-10-07,Inflow,3562108.36,SGD,1.378259,Alternatives,,,Ahmad Rizal,
2782,54,81,2025-12-10,Inflow,8235200.13,SGD,1.326143,Structured Products,,,Ahmad Rizal,
2783,54,81,2025-11-28,Inflow,158496.55,SGD,1.301792,Cash,,,Ahmad Rizal,
2784,54,81,2025-12-12,Dividend,599536.33,SGD,1.323817,Alternatives,,,Ahmad Rizal,
2785,54,81,2025-11-23,Outflow,-3362779.45,SGD,1.330057,Equities,,,Ahmad Rizal,
2786,54,81,2025-10-02,Dividend,587354.7,SGD,1.359341,Alternatives,,,Ahmad Rizal,
2787,54,81,2025-11-17,Dividend,423990.73,SGD,1.30382,Cash,,,Ahmad Rizal,
2788,54,81,2025-10-17,Outflow,-9313390.05,SGD,1.374684,Equities,,,Ahmad Rizal,
2789,54,81,2025-09-16,Fee,-175132.03,SGD,1.327129,Alternatives,175132.03,Transaction Fee,Ahmad Rizal,
2790,54,81,2025-07-05,Fee,-234258.49,SGD,1.31526,Alternatives,234258.49,Performance Fee,Ahmad Rizal,
2791,54,81,2025-11-04,Interest,382952.03,SGD,1.319298,Equities,,,Ahmad Rizal,
2792,54,81,2025-09-30,Outflow,-9942411.24,SGD,1.362776,Cash,,,Ahmad Rizal,
2793,54,81,2025-12-07,Inflow,4804924.86,SGD,1.323051,Cash,,,Ahmad Rizal,
2794,54,81,2025-07-25,Outflow,-6867737.74,SGD,1.327701,Alternatives,,,Ahmad Rizal,
2795,54,81,2025-07-11,Inflow,6062349.81,SGD,1.368588,Private Credit,,,Ahmad Rizal,
2796,54,81,2025-07-28,Inflow,2608192.07,SGD,1.361068,Alternatives,,,Ahmad Rizal,
2797,54,81,2025-10-21,Fee,-218506.58,SGD,1.324774,Cash,218506.58,Transaction Fee,Ahmad Rizal,
2798,54,81,2025-08-01,Interest,179993.74,SGD,1.302031,Structured Products,,,Ahmad Rizal,
2799,54,81,2025-07-18,Inflow,13946992.09,SGD,1.307221,Private Credit,,,Ahmad Rizal,
2800,54,81,2025-11-03,Interest,444356.63,SGD,1.341372,Alternatives,,,Ahmad Rizal,
2801,54,81,2025-10-05,FX-Conversion,52098.59,SGD,1.378546,Equities,,,Ahmad Rizal,
2802,54,81,2025-07-01,Inflow,7345017.39,SGD,1.331645,Structured Products,,,Ahmad Rizal,
2803,54,81,2025-12-27,Fee,-98095.72,SGD,1.3137,Structured Products,98095.72,Management Fee,Ahmad Rizal,
2804,54,81,2025-11-27,Rebalance,-11182.33,SGD,1.362962,Alternatives,,,Ahmad Rizal,
2805,54,81,2025-07-01,Rebalance,-10776.93,SGD,1.379735,Alternatives,,,Ahmad Rizal,
2806,54,81,2025-10-10,Interest,504018.6,SGD,1.333969,Fixed Income,,,Ahmad Rizal,
2807,54,81,2025-08-04,Dividend,172131.62,SGD,1.342312,Fixed Income,,,Ahmad Rizal,
2808,54,81,2025-08-25,Dividend,335873.03,SGD,1.334379,Cash,,,Ahmad Rizal,
2809,54,81,2025-12-23,Fee,-255187.01,SGD,1.336881,Cash,255187.01,Management Fee,Ahmad Rizal,
2810,55,82,2024-09-25,Outflow,-612016.74,SGD,1.313856,Alternatives,,,Priya Menon,
2811,55,82,2024-08-14,Inflow,573513.9,SGD,1.318498,Structured Products,,,Priya Menon,
2812,55,82,2025-03-04,Rebalance,59383.18,SGD,1.378588,Alternatives,,,Priya Menon,
2813,55,82,2025-01-05,Inflow,761797.16,SGD,1.320259,Private Credit,,,Priya Menon,
2814,55,82,2025-04-17,Outflow,-250703.7,SGD,1.31151,Cash,,,Priya Menon,
2815,55,82,2024-10-24,Interest,11616.46,SGD,1.375735,Equities,,,Priya Menon,
2816,55,82,2024-09-10,Rebalance,-42906.81,SGD,1.342996,Cash,,,Priya Menon,
2817,55,82,2025-08-22,Dividend,31610.32,SGD,1.378856,Structured Products,,,Priya Menon,
2818,55,82,2025-07-11,Fee,-13228.58,SGD,1.353226,Cash,13228.58,Performance Fee,Priya Menon,
2819,55,82,2024-09-23,Fee,-6327.61,SGD,1.354881,Equities,6327.61,Transaction Fee,Priya Menon,
2820,55,82,2024-06-19,Rebalance,42843.36,SGD,1.352466,Alternatives,,,Priya Menon,
2821,55,82,2024-06-07,Interest,27537.88,SGD,1.330917,Equities,,,Priya Menon,
2822,55,82,2024-12-14,Interest,18609.01,SGD,1.350881,Alternatives,,,Priya Menon,
2823,55,82,2024-05-09,Outflow,-242676.78,SGD,1.343644,Fixed Income,,,Priya Menon,
2824,55,82,2024-09-01,Outflow,-246248.34,SGD,1.318253,Fixed Income,,,Priya Menon,
2825,55,82,2025-02-12,Inflow,643688.25,SGD,1.359321,Private Credit,,,Priya Menon,
2826,55,82,2025-09-15,Inflow,381976.82,SGD,1.340415,Cash,,,Priya Menon,
2827,55,82,2025-09-14,Rebalance,-30931.92,SGD,1.313649,Cash,,,Priya Menon,
2828,55,82,2024-12-22,Outflow,-616477.07,SGD,1.320837,Private Credit,,,Priya Menon,
2829,55,82,2025-06-17,Inflow,208449.15,SGD,1.34282,Structured Products,,,Priya Menon,
2830,55,82,2025-04-11,Dividend,27410.17,SGD,1.317282,Cash,,,Priya Menon,
2831,55,82,2025-10-23,Inflow,567126.9,SGD,1.360554,Private Credit,,,Priya Menon,
2832,55,82,2025-02-28,Inflow,142939.34,SGD,1.342945,Structured Products,,,Priya Menon,
2833,55,82,2025-09-02,Fee,-14554.17,SGD,1.364434,Alternatives,14554.17,Transaction Fee,Priya Menon,
2834,55,82,2025-11-08,Fee,-10378.37,SGD,1.370938,Structured Products,10378.37,Performance Fee,Priya Menon,
2835,55,82,2025-12-10,Inflow,412646.37,SGD,1.356327,Alternatives,,,Priya Menon,
2836,55,82,2025-08-09,Inflow,563195.8,SGD,1.320205,Cash,,,Priya Menon,
2837,55,82,2024-11-30,Inflow,699458.58,SGD,1.379114,Equities,,,Priya Menon,
2838,55,82,2025-10-11,Dividend,30872.09,SGD,1.313872,Cash,,,Priya Menon,
2839,55,82,2024-08-19,Rebalance,29739.5,SGD,1.347428,Structured Products,,,Priya Menon,
2840,55,82,2024-09-19,Fee,-10864.36,SGD,1.311936,Fixed Income,10864.36,Management Fee,Priya Menon,
2841,55,82,2024-07-30,FX-Conversion,9941.13,SGD,1.302219,Private Credit,,,Priya Menon,
2842,55,82,2024-09-13,Rebalance,-57981.95,SGD,1.313661,Structured Products,,,Priya Menon,
2843,55,82,2025-09-15,Rebalance,15614.81,SGD,1.374099,Private Credit,,,Priya Menon,
2844,56,83,2025-10-29,Inflow,55016.91,IDR,15544.058433,Equities,,,Wei Zhang,
2845,56,83,2025-10-11,Inflow,225734.03,IDR,15763.321056,Private Credit,,,Wei Zhang,
2846,56,83,2025-11-28,Inflow,220987.94,IDR,15924.547375,Equities,,,Wei Zhang,
2847,56,83,2025-12-21,Rebalance,-3830.71,IDR,15692.149671,Private Credit,,,Wei Zhang,
2848,56,83,2025-10-12,Fee,-3031.37,IDR,16081.422887,Alternatives,3031.37,Transaction Fee,Wei Zhang,
2849,56,83,2025-11-16,Inflow,129188.75,IDR,15850.274829,Private Credit,,,Wei Zhang,
2850,56,83,2025-11-20,Dividend,18456.79,IDR,15884.971737,Private Credit,,,Wei Zhang,
2851,56,83,2025-10-17,Interest,10379.62,IDR,16038.019232,Alternatives,,,Wei Zhang,
2852,56,83,2025-12-20,Dividend,8735.96,IDR,15713.417302,Fixed Income,,,Wei Zhang,
2853,56,83,2025-12-25,Outflow,-254884.67,IDR,15359.05601,Private Credit,,,Wei Zhang,
2854,56,83,2025-11-05,Dividend,10934.9,IDR,16038.513791,Equities,,,Wei Zhang,
2855,56,83,2025-11-03,Inflow,367607.09,IDR,16228.967039,Alternatives,,,Wei Zhang,
2856,56,83,2025-12-25,Outflow,-135938.28,IDR,16181.986536,Equities,,,Wei Zhang,
2857,56,83,2025-10-16,Fee,-4194.68,IDR,15413.242099,Private Credit,4194.68,Advisory Fee,Wei Zhang,
2858,56,83,2025-10-12,Rebalance,83227.97,IDR,15609.538094,Cash,,,Wei Zhang,
2859,56,83,2025-10-22,Dividend,16868.75,IDR,16267.475429,Private Credit,,,Wei Zhang,
2860,56,83,2025-11-08,FX-Conversion,61552.57,IDR,15839.487844,Equities,,,Wei Zhang,
2861,56,83,2025-10-23,Outflow,-119720.09,IDR,15912.445845,Structured Products,,,Wei Zhang,
2862,56,83,2025-10-16,Fee,-4063.32,IDR,15733.541888,Equities,4063.32,Performance Fee,Wei Zhang,
2863,56,83,2025-12-20,Inflow,97408.09,IDR,15832.512449,Structured Products,,,Wei Zhang,
2864,56,83,2025-12-22,Fee,-2857.12,IDR,16070.096235,Cash,2857.12,Transaction Fee,Wei Zhang,
2865,56,83,2025-12-17,Inflow,237855.98,IDR,15818.996985,Cash,,,Wei Zhang,
2866,57,84,2025-05-25,Inflow,471583.62,IDR,15952.070424,Structured Products,,,Rajan Pillai,
2867,57,84,2025-03-03,Interest,11635.65,IDR,15677.703972,Equities,,,Rajan Pillai,
2868,57,84,2025-06-20,Fee,-5591.08,IDR,15865.743511,Alternatives,5591.08,Management Fee,Rajan Pillai,
2869,57,84,2024-11-13,Inflow,150309.78,IDR,15347.118544,Structured Products,,,Rajan Pillai,
2870,57,84,2024-01-21,Inflow,373706.53,IDR,15665.864342,Private Credit,,,Rajan Pillai,
2871,57,84,2025-07-31,Fee,-8273.42,IDR,15686.373122,Structured Products,8273.42,Performance Fee,Rajan Pillai,
2872,57,84,2024-08-28,FX-Conversion,70956.12,IDR,16047.477703,Structured Products,,,Rajan Pillai,
2873,57,84,2025-05-31,Outflow,-359467.05,IDR,16069.1989,Fixed Income,,,Rajan Pillai,
2874,57,84,2024-10-27,Outflow,-369589.21,IDR,15437.654066,Alternatives,,,Rajan Pillai,
2875,57,84,2025-03-05,Fee,-3009.5,IDR,15788.887307,Private Credit,3009.5,Performance Fee,Rajan Pillai,
2876,57,84,2024-11-21,Dividend,6566.84,IDR,15963.97961,Equities,,,Rajan Pillai,
2877,57,84,2025-08-14,Fee,-3021.51,IDR,16217.087183,Alternatives,3021.51,Transaction Fee,Rajan Pillai,
2878,57,84,2025-01-12,Outflow,-96354.76,IDR,16219.987824,Fixed Income,,,Rajan Pillai,
2879,57,84,2024-09-30,Fee,-5560.85,IDR,16009.513777,Equities,5560.85,Advisory Fee,Rajan Pillai,
2880,57,84,2024-11-02,Outflow,-84618.31,IDR,15850.767399,Fixed Income,,,Rajan Pillai,
2881,57,84,2025-09-20,Outflow,-324167.66,IDR,15369.012116,Cash,,,Rajan Pillai,
2882,57,84,2025-01-11,Interest,4791.68,IDR,15873.923011,Fixed Income,,,Rajan Pillai,
2883,57,84,2024-03-01,Interest,14153.09,IDR,15326.057704,Alternatives,,,Rajan Pillai,
2884,57,84,2025-06-03,Inflow,71092.19,IDR,15925.248116,Private Credit,,,Rajan Pillai,
2885,57,84,2024-06-04,Rebalance,-17998.25,IDR,16227.205908,Alternatives,,,Rajan Pillai,
2886,57,84,2025-02-05,Inflow,167977.45,IDR,16145.561861,Fixed Income,,,Rajan Pillai,
